seller_id,seller_name,city,rating,total_products,fulfilment_type,join_date
SELL04360,"Bansal, Sidhu and Sridhar",Pune,3.3,181,Seller Fulfilled,2021-06-06
SELL04361,Seshadri Group,Hyderabad,4.5,433,Seller Fulfilled,2021-11-18
SELL04362,Mahajan Ltd,Hyderabad,2.5,361,Platform Fulfilled,2021-07-04
SELL04363,Suresh-Dada,Hyderabad,4.5,316,Seller Fulfilled,2020-03-31
SELL04364,"Sachdeva, Dara and Kala",Surat,4.0,324,Seller Fulfilled,2020-06-21
SELL04365,"Chakrabarti, Master and Sandhu",Chennai,3.7,171,Platform Fulfilled,2022-10-08
SELL04366,Brahmbhatt-Vig,Chennai,3.6,183,Platform Fulfilled,2023-03-07
SELL04367,"Sawhney, Mammen and Sani",Hyderabad,4.4,485,Seller Fulfilled,2020-02-15
SELL04368,"Mall, Sinha and Narayan",Chennai,3.8,291,Seller Fulfilled,2020-10-19
SELL04369,"Sahota, Sidhu and Bala",Ahmedabad,4.2,113,Seller Fulfilled,2019-04-30
SELL04370,Bhagat-Sami,Chennai,3.1,182,Platform Fulfilled,2021-03-24
SELL04371,Rout and Sons,Bangalore,4.2,299,Platform Fulfilled,2023-05-21
SELL04372,Sengupta Group,Surat,3.3,247,Seller Fulfilled,2020-10-25
SELL04373,Raj LLC,Kolkata,2.3,315,Seller Fulfilled,2021-04-22
SELL04374,Chana-Tella,Hyderabad,5.0,495,Platform Fulfilled,2023-05-26
SELL04375,Mohanty LLC,Chennai,3.3,168,Platform Fulfilled,2021-09-21
SELL04376,Sandal and Sons,Mumbai,3.6,114,Seller Fulfilled,2022-06-03
SELL04377,Sarma-Hans,Chennai,3.3,390,Seller Fulfilled,2019-03-26
SELL04378,"Andra, Wason and Dash",Surat,4.4,242,Platform Fulfilled,2021-01-14
SELL04379,"Bera, Parikh and Pal",Chennai,3.6,24,Seller Fulfilled,2021-09-14
SELL04380,"Kapur, Prakash and Karpe",Ahmedabad,4.5,233,Seller Fulfilled,2019-10-22
SELL04381,Radhakrishnan and Sons,Pune,3.7,67,Platform Fulfilled,2020-04-08
SELL04382,"Nagar, Bassi and Solanki",Mumbai,4.7,94,Platform Fulfilled,2019-07-27
SELL04383,Gade-Chakraborty,Surat,4.8,361,Seller Fulfilled,2020-10-13
SELL04384,Doctor PLC,Chennai,2.5,26,Seller Fulfilled,2021-12-28
SELL04385,"Dube, Tripathi and Deo",Pune,5.0,275,Seller Fulfilled,2022-09-13
SELL04386,"Krish, Oommen and Iyengar",Delhi,3.2,254,Seller Fulfilled,2023-06-15
SELL04387,"Parekh, Bhalla and Setty",Surat,4.6,158,Platform Fulfilled,2020-07-08
SELL04388,Bassi-De,Kolkata,4.5,363,Platform Fulfilled,2020-08-18
SELL04389,"Ghose, Bajaj and Naidu",Mumbai,2.7,305,Seller Fulfilled,2022-12-01
SELL04390,Iyer and Sons,Hyderabad,2.6,284,Seller Fulfilled,2020-04-04
SELL04391,"Morar, Kala and Andra",Delhi,4.5,331,Platform Fulfilled,2019-04-22
SELL04392,"Sastry, Sahota and Sachdeva",Ahmedabad,3.5,167,Platform Fulfilled,2020-04-26
SELL04393,Sood and Sons,Surat,4.8,40,Platform Fulfilled,2022-02-21
SELL04394,Soman-Chaudhuri,Delhi,3.5,263,Seller Fulfilled,2019-02-09
SELL04395,Mallick and Sons,Delhi,3.6,326,Seller Fulfilled,2019-05-11
SELL04396,"Dar, Mannan and Deshmukh",Surat,3.3,252,Seller Fulfilled,2022-03-06
SELL04397,"Iyer, Karnik and Dash",Ahmedabad,3.7,16,Platform Fulfilled,2022-03-09
SELL04398,"Mitter, Sidhu and Chadha",Chennai,3.0,55,Seller Fulfilled,2020-11-07
SELL04399,Apte-Bali,Kolkata,3.3,52,Platform Fulfilled,2023-03-12
SELL04400,Banerjee Ltd,Mumbai,3.0,225,Seller Fulfilled,2023-05-19
SELL04401,De-Walla,Mumbai,4.0,206,Seller Fulfilled,2023-07-29
SELL04402,Sathe-Oza,Delhi,3.8,271,Seller Fulfilled,2022-01-09
SELL04403,"Dash, Ahluwalia and Sankaran",Bangalore,4.6,23,Platform Fulfilled,2022-07-15
SELL04404,Kurian Ltd,Mumbai,4.4,368,Platform Fulfilled,2021-08-24
SELL04405,Wason-Mander,Kolkata,3.0,225,Seller Fulfilled,2021-08-16
SELL04406,Shroff-Devan,Kolkata,4.5,169,Platform Fulfilled,2019-07-17
SELL04407,Bhatia-Ram,Mumbai,3.3,373,Seller Fulfilled,2021-11-03
SELL04408,Magar-Ram,Chennai,2.8,305,Seller Fulfilled,2020-05-08
SELL04409,Prakash Inc,Kolkata,4.7,385,Platform Fulfilled,2022-08-21
SELL04410,Aurora PLC,Mumbai,3.8,363,Seller Fulfilled,2021-11-05
SELL04411,Sankaran-Shetty,Chennai,3.6,448,Platform Fulfilled,2022-01-25
SELL04412,Sankar-Mannan,Delhi,4.0,114,Seller Fulfilled,2020-10-31
SELL04413,Muni Group,Bangalore,3.0,39,Platform Fulfilled,2021-07-22
SELL04414,Gandhi Group,Pune,3.7,400,Seller Fulfilled,2021-11-17
SELL04415,Dave-Bail,Pune,3.0,427,Seller Fulfilled,2020-07-25
SELL04416,Rajan LLC,Kolkata,4.9,166,Seller Fulfilled,2021-08-12
SELL04417,Butala-Borah,Delhi,3.5,20,Platform Fulfilled,2020-04-20
SELL04418,Mohanty-Sarin,Chennai,3.1,93,Platform Fulfilled,2019-08-31
SELL04419,Thaker Group,Surat,4.7,302,Platform Fulfilled,2019-10-21
SELL04420,"Zacharia, Prakash and Chada",Delhi,4.7,249,Seller Fulfilled,2019-03-21
SELL04421,Misra-Deo,Hyderabad,4.1,236,Seller Fulfilled,2021-04-23
SELL04422,Shenoy LLC,Pune,2.4,20,Platform Fulfilled,2019-08-21
SELL04423,Krishna-Varty,Kolkata,3.3,362,Seller Fulfilled,2023-08-15
SELL04424,"Peri, Basu and Bahri",Kolkata,3.3,183,Seller Fulfilled,2022-01-21
SELL04425,Oak Group,Ahmedabad,3.5,67,Seller Fulfilled,2021-12-27
SELL04426,Agarwal LLC,Delhi,4.5,10,Platform Fulfilled,2023-06-07
SELL04427,Bhasin-Loke,Delhi,4.9,416,Seller Fulfilled,2019-01-22
SELL04428,Bhatt Inc,Surat,4.5,463,Seller Fulfilled,2023-09-21
SELL04429,"Sharma, Yadav and Viswanathan",Bangalore,4.7,50,Seller Fulfilled,2021-08-12
SELL04430,"Kumar, Biswas and Dani",Kolkata,3.7,70,Seller Fulfilled,2021-11-12
SELL04431,Kunda-Mody,Surat,2.7,199,Seller Fulfilled,2022-10-31
SELL04432,"Mohanty, Bajaj and Gour",Chennai,4.7,79,Seller Fulfilled,2021-10-06
SELL04433,Sule Group,Delhi,3.4,95,Platform Fulfilled,2020-08-05
SELL04434,Karpe-Tripathi,Pune,4.2,473,Seller Fulfilled,2023-07-14
SELL04435,Peri LLC,Surat,4.4,101,Seller Fulfilled,2022-08-15
SELL04436,"Lalla, Dasgupta and Barad",Delhi,3.3,274,Seller Fulfilled,2022-05-27
SELL04437,Vasa-Oza,Bangalore,4.7,470,Platform Fulfilled,2020-03-24
SELL04438,"Vyas, Thakur and Ganguly",Mumbai,3.2,235,Platform Fulfilled,2023-11-21
SELL04439,Kaul Group,Ahmedabad,3.0,365,Platform Fulfilled,2023-10-06
SELL04440,Kapoor-Oza,Pune,4.8,496,Seller Fulfilled,2020-12-24
SELL04441,Vala-Uppal,Mumbai,4.0,93,Seller Fulfilled,2021-12-03
SELL04442,"Arora, Arora and Sant",Chennai,4.0,171,Platform Fulfilled,2022-06-26
SELL04443,Bava-Mahajan,Hyderabad,3.1,177,Seller Fulfilled,2019-11-18
SELL04444,Nigam PLC,Kolkata,3.9,185,Seller Fulfilled,2019-04-12
SELL04445,Pillay LLC,Ahmedabad,4.0,189,Seller Fulfilled,2023-10-21
SELL04446,"Chad, Swamy and Ghose",Pune,3.5,190,Platform Fulfilled,2022-01-06
SELL04447,"Mangal, Deshpande and Nazareth",Hyderabad,4.0,404,Seller Fulfilled,2021-05-10
SELL04448,"De, Handa and Dhar",Pune,4.8,311,Seller Fulfilled,2019-11-12
SELL04449,Sur-Cherian,Delhi,5.0,360,Seller Fulfilled,2019-03-20
SELL04450,Edwin Ltd,Surat,3.8,249,Platform Fulfilled,2021-05-19
SELL04451,"Khalsa, Barman and Munshi",Mumbai,4.2,497,Seller Fulfilled,2019-09-13
SELL04452,Rau-Divan,Ahmedabad,3.3,305,Platform Fulfilled,2021-09-18
SELL04453,Konda Group,Mumbai,4.4,484,Platform Fulfilled,2021-01-23
SELL04454,Dara and Sons,Delhi,4.4,489,Seller Fulfilled,2022-12-10
SELL04455,Mittal-Comar,Hyderabad,3.4,59,Platform Fulfilled,2019-03-25
SELL04456,"Srinivas, Bala and Kapur",Chennai,4.4,197,Platform Fulfilled,2021-02-19
SELL04457,"Patil, Aggarwal and Kara",Delhi,2.8,111,Seller Fulfilled,2022-07-04
SELL04458,"Chahal, Master and Kala",Bangalore,4.7,72,Platform Fulfilled,2021-05-25
SELL04459,Kata PLC,Mumbai,3.6,495,Seller Fulfilled,2020-10-16
SELL04460,Saha PLC,Hyderabad,4.4,162,Platform Fulfilled,2019-03-06
SELL04461,Krishna LLC,Hyderabad,4.0,310,Seller Fulfilled,2019-05-13
SELL04462,Raman-Apte,Surat,4.7,44,Platform Fulfilled,2022-03-07
SELL04463,"Mitter, Jha and Murthy",Ahmedabad,3.3,499,Platform Fulfilled,2020-12-07
SELL04464,Chacko and Sons,Ahmedabad,3.5,268,Seller Fulfilled,2019-02-20
SELL04465,"Sant, Grover and Gokhale",Hyderabad,3.7,83,Platform Fulfilled,2023-09-08
SELL04466,Doshi-Halder,Ahmedabad,4.2,82,Seller Fulfilled,2023-09-14
SELL04467,"Nadkarni, Loke and Biswas",Hyderabad,4.9,317,Seller Fulfilled,2021-03-28
SELL04468,"Goel, Kurian and Morar",Ahmedabad,3.8,364,Seller Fulfilled,2021-09-18
SELL04469,Boase-Goel,Delhi,4.2,319,Platform Fulfilled,2021-04-30
SELL04470,Warrior-Joshi,Mumbai,3.6,140,Seller Fulfilled,2019-10-15
SELL04471,Gola Group,Delhi,4.1,277,Platform Fulfilled,2022-05-03
SELL04472,Konda Group,Surat,5.0,229,Seller Fulfilled,2020-01-24
SELL04473,Chadha PLC,Ahmedabad,3.3,334,Seller Fulfilled,2021-07-16
SELL04474,"Basak, Aurora and Vora",Ahmedabad,4.0,407,Platform Fulfilled,2022-10-14
SELL04475,"Vyas, Varghese and Vaidya",Chennai,3.9,461,Platform Fulfilled,2021-08-14
SELL04476,"Dewan, Batra and Bhakta",Delhi,4.5,227,Seller Fulfilled,2020-02-17
SELL04477,Gupta and Sons,Delhi,1.8,400,Seller Fulfilled,2022-10-03
SELL04478,Deshmukh Group,Hyderabad,3.5,482,Seller Fulfilled,2019-11-04
SELL04479,"Chand, Cheema and Lall",Delhi,3.9,321,Seller Fulfilled,2020-10-25
SELL04480,Dar-Modi,Hyderabad,3.2,49,Seller Fulfilled,2020-08-30
SELL04481,Kant and Sons,Pune,2.5,213,Seller Fulfilled,2020-12-12
SELL04482,Master Inc,Chennai,4.1,491,Seller Fulfilled,2020-02-20
SELL04483,Saran LLC,Bangalore,4.0,232,Platform Fulfilled,2019-03-16
SELL04484,Tara-Sur,Delhi,3.1,22,Seller Fulfilled,2021-10-12
SELL04485,"Mane, Bhandari and Tripathi",Mumbai,4.0,324,Seller Fulfilled,2019-01-23
SELL04486,Chakraborty-Bora,Kolkata,2.6,381,Platform Fulfilled,2019-03-19
SELL04487,Bala-Dhawan,Ahmedabad,4.1,278,Seller Fulfilled,2023-07-03
SELL04488,Baria-Keer,Surat,3.1,438,Platform Fulfilled,2019-03-23
SELL04489,Sama and Sons,Bangalore,3.5,283,Seller Fulfilled,2023-08-25
SELL04490,Chander-Nazareth,Surat,3.3,248,Platform Fulfilled,2023-05-08
SELL04491,Mukhopadhyay PLC,Mumbai,4.3,110,Seller Fulfilled,2019-12-14
SELL04492,Thaman Ltd,Ahmedabad,3.9,256,Seller Fulfilled,2022-12-22
SELL04493,Thakkar-Ray,Mumbai,3.5,255,Seller Fulfilled,2020-07-03
SELL04494,Rajagopal LLC,Pune,4.5,208,Seller Fulfilled,2023-06-13
SELL04495,Srinivasan-Zacharia,Delhi,3.4,7,Seller Fulfilled,2021-08-20
SELL04496,Deo Ltd,Pune,3.8,315,Seller Fulfilled,2021-05-22
SELL04497,Tata PLC,Surat,3.9,317,Seller Fulfilled,2022-12-15
SELL04498,"Bhargava, Kala and Handa",Bangalore,5.0,163,Seller Fulfilled,2023-08-02
SELL04499,Choudhary-Basu,Ahmedabad,4.0,236,Platform Fulfilled,2020-05-28
SELL04500,Shroff Inc,Chennai,3.1,302,Seller Fulfilled,2021-06-03
SELL04501,Master-Panchal,Surat,5.0,255,Platform Fulfilled,2023-06-08
SELL04502,"Aurora, Patil and Toor",Chennai,4.0,122,Seller Fulfilled,2019-10-13
SELL04503,Rout Ltd,Surat,3.9,225,Seller Fulfilled,2022-11-17
SELL04504,Uppal-Jain,Hyderabad,4.2,94,Platform Fulfilled,2022-06-21
SELL04505,Om-Roy,Kolkata,4.4,107,Platform Fulfilled,2019-02-13
SELL04506,"Nadig, Solanki and Palla",Bangalore,4.2,207,Platform Fulfilled,2019-09-28
SELL04507,Subramaniam LLC,Kolkata,3.7,451,Platform Fulfilled,2020-08-15
SELL04508,Ravel-Menon,Kolkata,5.0,309,Platform Fulfilled,2022-12-30
SELL04509,Mohan-Mangal,Hyderabad,3.7,124,Seller Fulfilled,2023-07-30
SELL04510,"Sharma, Dara and Balan",Hyderabad,3.5,42,Platform Fulfilled,2020-08-17
SELL04511,Iyengar LLC,Pune,3.8,78,Seller Fulfilled,2022-04-17
SELL04512,"Goel, Murty and Thakur",Kolkata,5.0,446,Seller Fulfilled,2020-08-17
SELL04513,Bhardwaj-Sankaran,Kolkata,4.7,165,Platform Fulfilled,2019-05-31
SELL04514,"Walla, Dalal and Upadhyay",Ahmedabad,3.9,405,Seller Fulfilled,2022-02-28
SELL04515,Merchant Group,Pune,4.1,165,Platform Fulfilled,2021-10-25
SELL04516,Atwal-Bir,Ahmedabad,3.4,48,Platform Fulfilled,2019-11-17
SELL04517,Shan PLC,Hyderabad,2.8,95,Seller Fulfilled,2019-06-24
SELL04518,"Bassi, Lad and Ben",Bangalore,4.4,141,Seller Fulfilled,2020-07-11
SELL04519,Din LLC,Delhi,3.6,181,Platform Fulfilled,2021-03-27
SELL04520,Bakshi-Srivastava,Mumbai,3.3,16,Seller Fulfilled,2019-02-12
SELL04521,"Mand, Contractor and Bhatnagar",Hyderabad,2.4,430,Seller Fulfilled,2022-01-14
SELL04522,Sachdev Inc,Kolkata,3.9,20,Platform Fulfilled,2023-05-31
SELL04523,Deep Inc,Ahmedabad,3.8,487,Seller Fulfilled,2023-05-12
SELL04524,Narayanan Group,Bangalore,3.0,211,Seller Fulfilled,2021-07-26
SELL04525,"Ganguly, Pingle and Madan",Kolkata,3.6,391,Platform Fulfilled,2021-08-31
SELL04526,Zachariah-Hayer,Delhi,4.3,36,Seller Fulfilled,2019-06-03
SELL04527,Dutta-Sibal,Kolkata,4.1,456,Platform Fulfilled,2023-11-21
SELL04528,Garg-Atwal,Kolkata,3.1,151,Seller Fulfilled,2023-03-08
SELL04529,Khosla LLC,Pune,4.1,322,Seller Fulfilled,2023-03-29
SELL04530,Talwar-Chaudry,Hyderabad,3.8,45,Platform Fulfilled,2020-01-07
SELL04531,"Chaudry, Nadig and Patel",Pune,3.9,9,Seller Fulfilled,2019-10-20
SELL04532,Om Group,Surat,3.7,321,Seller Fulfilled,2020-09-17
SELL04533,Yogi LLC,Surat,4.1,154,Platform Fulfilled,2019-01-23
SELL04534,Yogi-Munshi,Hyderabad,3.9,65,Seller Fulfilled,2021-07-01
SELL04535,"Sibal, Gera and Desai",Surat,4.3,350,Platform Fulfilled,2019-04-13
SELL04536,"Sanghvi, Bobal and Choudhury",Mumbai,4.7,312,Platform Fulfilled,2022-08-22
SELL04537,"Chand, Padmanabhan and Muni",Chennai,3.3,166,Platform Fulfilled,2020-07-10
SELL04538,Pant-Subramaniam,Mumbai,4.1,10,Platform Fulfilled,2019-07-05
SELL04539,"Upadhyay, Subramaniam and Sarin",Ahmedabad,4.8,466,Seller Fulfilled,2019-11-19
SELL04540,Gupta-Brahmbhatt,Chennai,3.5,96,Seller Fulfilled,2022-06-28
SELL04541,Badami-Pathak,Mumbai,2.9,474,Seller Fulfilled,2021-12-09
SELL04542,Tak and Sons,Mumbai,3.8,496,Platform Fulfilled,2019-10-26
SELL04543,Mahajan PLC,Chennai,4.6,306,Platform Fulfilled,2021-07-16
SELL04544,Bora Group,Chennai,3.9,10,Platform Fulfilled,2022-12-12
SELL04545,"Oommen, Garde and Kannan",Surat,3.7,169,Platform Fulfilled,2020-09-10
SELL04546,"Shankar, Raja and Parsa",Pune,3.0,323,Platform Fulfilled,2019-04-15
SELL04547,Bhavsar-Bora,Delhi,4.5,494,Platform Fulfilled,2019-07-27
SELL04548,Mandal-Edwin,Chennai,3.5,268,Platform Fulfilled,2022-09-22
SELL04549,"Tank, Desai and Ranganathan",Pune,4.0,172,Platform Fulfilled,2020-11-30
SELL04550,Bose Ltd,Mumbai,4.0,130,Seller Fulfilled,2022-07-22
SELL04551,Khalsa LLC,Mumbai,3.7,168,Seller Fulfilled,2019-01-30
SELL04552,Sachar-Bobal,Ahmedabad,4.7,136,Seller Fulfilled,2020-07-08
SELL04553,Iyer Group,Mumbai,3.6,341,Seller Fulfilled,2021-08-14
SELL04554,Banik Group,Mumbai,4.0,450,Seller Fulfilled,2021-12-23
SELL04555,"Wason, Ramanathan and Sharma",Chennai,3.8,476,Seller Fulfilled,2023-11-22
SELL04556,"Iyer, Gulati and Dhawan",Mumbai,3.2,398,Platform Fulfilled,2023-01-04
SELL04557,Krishnamurthy and Sons,Kolkata,4.6,335,Platform Fulfilled,2022-01-15
SELL04558,Gala Group,Mumbai,4.0,211,Seller Fulfilled,2023-08-28
SELL04559,Raju Group,Pune,4.2,194,Platform Fulfilled,2020-08-18
SELL04560,Mannan Ltd,Mumbai,4.5,100,Platform Fulfilled,2019-10-15
SELL04561,Suresh-Kumar,Bangalore,3.9,203,Seller Fulfilled,2023-05-08
SELL04562,Seshadri PLC,Pune,3.2,15,Seller Fulfilled,2021-02-20
SELL04563,Manne LLC,Bangalore,3.9,424,Platform Fulfilled,2023-11-07
SELL04564,"Kannan, Sachdeva and Comar",Chennai,3.4,468,Platform Fulfilled,2021-09-26
SELL04565,Batra-Sood,Mumbai,4.8,315,Platform Fulfilled,2021-10-05
SELL04566,Agrawal-Dugar,Pune,3.7,293,Seller Fulfilled,2023-10-26
SELL04567,Sachdeva Group,Surat,2.9,364,Platform Fulfilled,2019-09-02
SELL04568,Sridhar LLC,Delhi,4.2,295,Platform Fulfilled,2020-10-01
SELL04569,Dass Inc,Surat,3.4,308,Seller Fulfilled,2023-06-30
SELL04570,"Shere, Sodhi and Bava",Hyderabad,3.7,99,Platform Fulfilled,2019-07-18
SELL04571,Kadakia and Sons,Kolkata,4.2,43,Platform Fulfilled,2021-04-04
SELL04572,Kapadia-Hayre,Hyderabad,3.6,101,Seller Fulfilled,2019-11-27
SELL04573,Cheema-Raghavan,Mumbai,3.8,297,Platform Fulfilled,2020-10-25
SELL04574,"Khatri, Roy and Suri",Chennai,3.6,499,Seller Fulfilled,2023-01-02
SELL04575,"Bir, Sahota and Pau",Ahmedabad,3.2,302,Platform Fulfilled,2021-12-04
SELL04576,Master-Tak,Hyderabad,4.4,268,Platform Fulfilled,2019-07-13
SELL04577,Jain Inc,Hyderabad,3.5,10,Platform Fulfilled,2020-05-11
SELL04578,Toor-Bose,Hyderabad,4.5,315,Platform Fulfilled,2022-06-19
SELL04579,Din PLC,Surat,2.5,232,Platform Fulfilled,2023-05-14
SELL04580,Issac and Sons,Delhi,4.7,272,Platform Fulfilled,2021-04-16
SELL04581,"Dey, Nori and Kala",Pune,5.0,65,Seller Fulfilled,2023-04-28
SELL04582,Aurora-Dua,Bangalore,3.6,142,Platform Fulfilled,2021-03-20
SELL04583,"Kulkarni, Saran and Krishna",Pune,3.8,146,Platform Fulfilled,2021-09-07
SELL04584,Gara Inc,Hyderabad,4.6,338,Seller Fulfilled,2022-02-19
SELL04585,Varghese Inc,Bangalore,4.5,193,Platform Fulfilled,2020-01-08
SELL04586,"Oza, Deshmukh and Karnik",Bangalore,5.0,97,Seller Fulfilled,2022-10-27
SELL04587,Krish Ltd,Pune,3.2,221,Seller Fulfilled,2019-10-09
SELL04588,"Vasa, Gole and Cheema",Pune,3.9,85,Platform Fulfilled,2023-01-07
SELL04589,"Dani, Sane and Sem",Pune,2.2,334,Seller Fulfilled,2022-08-28
SELL04590,"Bhardwaj, Dada and Raval",Ahmedabad,4.7,291,Platform Fulfilled,2021-12-16
SELL04591,"Vohra, Memon and Ramaswamy",Chennai,2.4,312,Seller Fulfilled,2020-09-15
SELL04592,Loke and Sons,Kolkata,4.2,429,Seller Fulfilled,2021-11-18
SELL04593,"Tata, Narain and Saxena",Ahmedabad,5.0,67,Seller Fulfilled,2023-08-09
SELL04594,Choudhry-Issac,Ahmedabad,4.9,168,Seller Fulfilled,2022-09-30
SELL04595,"Ghosh, Tandon and Bala",Bangalore,4.2,495,Seller Fulfilled,2020-07-24
SELL04596,Karan Inc,Mumbai,4.3,87,Seller Fulfilled,2023-01-01
SELL04597,Bandi-Nadig,Pune,2.7,294,Platform Fulfilled,2023-05-25
SELL04598,Kumer-Kuruvilla,Surat,4.5,248,Platform Fulfilled,2022-11-04
SELL04599,Nagar-Sidhu,Mumbai,3.1,372,Platform Fulfilled,2022-03-19
SELL04600,Kumar-Master,Mumbai,4.2,26,Seller Fulfilled,2022-06-11
SELL04601,Deo-Mishra,Ahmedabad,3.7,216,Platform Fulfilled,2019-04-12
SELL04602,Bala PLC,Chennai,3.0,61,Seller Fulfilled,2023-09-30
SELL04603,Shere-Korpal,Pune,3.4,122,Seller Fulfilled,2020-08-27
SELL04604,"Varma, Shah and Kala",Ahmedabad,3.7,104,Seller Fulfilled,2021-02-06
SELL04605,Mangat-Kohli,Delhi,3.5,326,Seller Fulfilled,2019-07-27
SELL04606,"Ravi, Cheema and Talwar",Chennai,4.2,361,Platform Fulfilled,2022-09-18
SELL04607,"Varty, Luthra and Jhaveri",Pune,3.7,414,Platform Fulfilled,2022-12-31
SELL04608,Devi-Shukla,Hyderabad,3.6,159,Platform Fulfilled,2023-09-23
SELL04609,Chhabra-Toor,Pune,4.5,33,Platform Fulfilled,2021-04-27
SELL04610,"Palan, Malhotra and Nagarajan",Mumbai,2.8,174,Seller Fulfilled,2020-06-06
SELL04611,Prasad-Taneja,Kolkata,3.3,86,Seller Fulfilled,2019-11-24
SELL04612,"Tailor, Sule and Nori",Chennai,4.9,69,Platform Fulfilled,2021-10-13
SELL04613,Soman-Tailor,Mumbai,3.8,48,Seller Fulfilled,2021-03-29
SELL04614,"Shah, Shan and Rajagopal",Mumbai,5.0,360,Platform Fulfilled,2019-11-11
SELL04615,Bala Group,Hyderabad,3.6,309,Platform Fulfilled,2021-04-12
SELL04616,Gour Ltd,Hyderabad,3.0,127,Seller Fulfilled,2020-03-16
SELL04617,"Dutt, Das and Thakkar",Surat,3.8,440,Seller Fulfilled,2021-01-08
SELL04618,Sidhu Inc,Pune,4.2,27,Seller Fulfilled,2023-06-19
SELL04619,"Kadakia, Pathak and Bhattacharyya",Ahmedabad,4.1,372,Seller Fulfilled,2019-02-15
SELL04620,Pau Group,Chennai,5.0,42,Seller Fulfilled,2019-11-18
SELL04621,Aurora Ltd,Delhi,3.6,258,Seller Fulfilled,2023-05-21
SELL04622,Sawhney and Sons,Kolkata,4.2,427,Seller Fulfilled,2021-07-15
SELL04623,"Puri, Shanker and Natt",Surat,4.7,81,Seller Fulfilled,2022-08-02
SELL04624,Swamy-Mukhopadhyay,Surat,2.5,359,Seller Fulfilled,2023-03-16
SELL04625,"Doshi, Mann and Nori",Ahmedabad,4.2,223,Seller Fulfilled,2023-06-27
SELL04626,Ganesan-Prakash,Ahmedabad,4.3,228,Seller Fulfilled,2020-04-28
SELL04627,Parikh-Varughese,Delhi,3.9,267,Seller Fulfilled,2021-10-02
SELL04628,Agarwal Inc,Chennai,3.3,346,Seller Fulfilled,2022-05-04
SELL04629,"Gola, More and Dhaliwal",Bangalore,4.2,314,Platform Fulfilled,2023-07-05
SELL04630,Rege and Sons,Chennai,1.7,231,Platform Fulfilled,2022-03-28
SELL04631,Amble-Issac,Hyderabad,2.4,483,Seller Fulfilled,2023-04-28
SELL04632,Srivastava-Vasa,Delhi,3.5,241,Platform Fulfilled,2023-09-12
SELL04633,"Rama, Banik and Kurian",Ahmedabad,4.9,260,Seller Fulfilled,2023-04-26
SELL04634,Kari-Batta,Bangalore,3.0,275,Platform Fulfilled,2020-07-01
SELL04635,Deol Inc,Kolkata,4.2,51,Seller Fulfilled,2021-09-25
SELL04636,Raghavan Inc,Chennai,3.9,217,Seller Fulfilled,2019-06-09
SELL04637,Chakrabarti and Sons,Kolkata,3.9,214,Seller Fulfilled,2019-08-28
SELL04638,"Master, Sheth and Sule",Pune,3.4,400,Platform Fulfilled,2021-08-25
SELL04639,Nair-Gour,Delhi,5.0,472,Platform Fulfilled,2019-02-22
SELL04640,Prabhakar-Kibe,Delhi,4.5,495,Platform Fulfilled,2022-02-26
SELL04641,Barad-Kant,Chennai,3.1,192,Seller Fulfilled,2019-08-25
SELL04642,Vohra Inc,Mumbai,5.0,348,Platform Fulfilled,2022-05-05
SELL04643,"Konda, Anne and Chandran",Chennai,2.6,419,Seller Fulfilled,2019-03-01
SELL04644,"Srinivas, Sridhar and Ahluwalia",Pune,3.8,9,Seller Fulfilled,2020-01-25
SELL04645,Viswanathan and Sons,Ahmedabad,3.8,305,Seller Fulfilled,2019-11-03
SELL04646,Barad-Walia,Delhi,3.7,313,Seller Fulfilled,2023-08-08
SELL04647,Gulati-Srivastava,Kolkata,4.5,417,Platform Fulfilled,2021-07-13
SELL04648,Grewal-Sharaf,Pune,3.1,429,Platform Fulfilled,2021-11-22
SELL04649,Dugal-Kaur,Surat,4.0,334,Seller Fulfilled,2019-03-16
SELL04650,"Gupta, Chaudhuri and Ratti",Surat,3.3,352,Platform Fulfilled,2019-10-27
SELL04651,Baral Ltd,Kolkata,5.0,478,Platform Fulfilled,2019-03-20
SELL04652,Chaudhuri-Shroff,Chennai,4.6,32,Seller Fulfilled,2022-07-14
SELL04653,"Ravel, Babu and Modi",Ahmedabad,3.4,285,Platform Fulfilled,2021-10-18
SELL04654,Agrawal Group,Pune,4.4,237,Platform Fulfilled,2022-08-25
SELL04655,"Krishnan, Ratta and Bhatt",Kolkata,3.5,23,Seller Fulfilled,2021-03-02
SELL04656,"Chana, Kohli and Dube",Bangalore,4.3,173,Seller Fulfilled,2021-05-30
SELL04657,"Madan, Ratti and Boase",Kolkata,4.6,486,Seller Fulfilled,2023-08-02
SELL04658,Bhatnagar Group,Bangalore,3.1,350,Seller Fulfilled,2019-07-11
SELL04659,Venkatesh-Sem,Delhi,5.0,323,Seller Fulfilled,2021-11-24
SELL04660,Dave Ltd,Ahmedabad,4.0,382,Seller Fulfilled,2020-03-01
SELL04661,"Banik, Ganguly and Narayan",Ahmedabad,4.3,433,Platform Fulfilled,2021-07-23
SELL04662,Kohli-Atwal,Ahmedabad,3.7,239,Seller Fulfilled,2021-06-14
SELL04663,"Bajaj, Padmanabhan and Nigam",Chennai,4.1,177,Platform Fulfilled,2019-04-04
SELL04664,"Murthy, Nayak and Bains",Pune,4.1,364,Seller Fulfilled,2021-08-09
